时刻,moment; CL:個|个[ge4]; constantly; always,
实力,strength,
时髦,in vogue; fashionable,
食品,foodstuff; food; provisions; CL:種|种[zhong3],
时期,a period in time or history; period; time (interval); phase; CL:個|个[ge4],
时尚,fashion,
实施,to implement; to carry out,
时事,current trends; the present situation; how things are going,
实事求是,to seek truth from facts (idiom); to be practical and realistic,
石头,stone; CL:塊|块[kuai4],
食物,food; CL:種|种[zhong3],
实习,to practice; field work,
实现,to achieve; to implement; to realize; to bring about,
实行,to implement; to carry out; to put into practice,
实验,"to experiment; experiments; CL:個|个[ge4],次[ci4]",
实用,practical; functional; pragmatic; applied (science),
石油,oil; petroleum,
实在,in reality; honestly; really; verily; concrete,
实质,substance; essence,
时装,the latest fashion in clothes; fashionable,
十足,ample; complete; hundred percent; a pure shade (of some color),
使,to make; to cause; to enable; to use; to employ; to send; to instruct sb to do sth; envoy; messenger,
使劲儿,to exert all one's strength,
使命,mission (diplomatic or other); set task,
使用,to use; to employ; to apply; to make use of,
始终,from beginning to end; all along,
是,is; are; am; yes; to be,
试,to test; to try; experiment; examination; test,
势必,is bound to (happen),
士兵,soldier; CL:個|个[ge4],
市场,market place; market (also in abstract); abbr. for 超級市場|超级市场 supermarket; CL:個|个[ge4],
世代,generation; an era; accumulation of years; passing on from generation to generation,
似的,seems as if; rather like;,
示范,to demonstrate; to show how to do sth; demonstration; a model example,
释放,to release; to set free; to liberate (a prisoner); to discharge,
是非,right and wrong; quarrel,
是否,whether (or not); if; is or isn't,
事故,"accident; CL:樁|桩[zhuang1],起[qi3],次[ci4]",
适合,to fit; to suit,
世纪,century; CL:個|个[ge4],
事迹,deed; past achievement; important event of the past,
事件,event; happening; incident; CL:個|个[ge4],
世界,world; CL:個|个[ge4],
世界观,worldview; world outlook; Weltanschauung,
试卷,"examination paper; test paper; CL:份[fen4],張|张[zhang1]",
视力,vision; eyesight,
势力,power; (ability to) influence,
事情,"affair; matter; thing; business; CL:件[jian4],樁|桩[zhuang1]",
事实,a fact; the fact that; CL:個|个[ge4],
逝世,to pass away; to die,
事态,situation; existing state of affairs,
试图,to attempt; to try,
示威,to demonstrate (as a protest); a demonstration; a military show of force,
事物,thing; object; CL:個|个[ge4],
事务,"(political, economic etc) affairs; work",
事先,in advance; before the event; beforehand; prior,
视线,line of sight,
事项,matter; item,
试验,"experiment; test; experimental; CL:次[ci4],個|个[ge4]",
视野,field of view; horizon,
事业,"undertaking; project; activity; (charitable, political or revolutionary) cause; publicly funded institution, enterprise or foundation; career; occupation; CL:個|个[ge4]",
适宜,suitable; appropriate,
示意,to hint; to indicate (an idea to sb),
适应,to suit; to fit; to be suitable; to adapt; to get used to sth,
收,to receive; to accept; to collect; in care of (used on address line after name),
收藏,to hoard; to collect; collection,
收获,benefit; reward,
收据,receipt; CL:張|张[zhang1],
收入,"to take in; income; revenue; CL:筆|笔[bi3],個|个[ge4]",
收拾,to put in order; to tidy up; to pack; to repair; to punish (colloquial); to manage,
收缩,to pull back; to shrink; to contract,
收益,earnings; profit,
收音机,radio; CL:臺|台[tai2],
手表,"wrist watch; CL:塊|块[kuai4],隻|只[zhi1],個|个[ge4]",
首都,capital (city); CL:個|个[ge4],
手法,technique; trick; skill,
手工,handwork; manual,
守护,to guard; to protect,
手机,cell phone; cellular phone; mobile phone; CL:部[bu4],
手势,gesture; sign; signal,
手术,surgical operation; operation; surgery; CL:個|个[ge4],
手套,"glove; mitten; CL:雙|双[shuang1],隻|只[zhi1]",
首先,first (of all); in the first place,
手续,"formalities; procedures; CL:道[dao4],個|个[ge4]",
首要,the most important; of chief importance,
手艺,craftmanship; workmanship; handicraft; trade,
手指,"finger; CL:個|个[ge4],隻|只[zhi1]",
瘦,tight; thin; lean,
受不了,unbearable; unable to endure; can't stand,
受到,to receive; to suffer; obtained; given,
售货员,salesperson; CL:個|个[ge4],
寿命,life span; life expectancy,
受伤,to sustain injuries; wounded (in an accident etc); harmed,
授予,to award; to confer,
受罪,to endure; to suffer; hardships; torments; a hard time; a nuisance,
书,"book; letter; CL:本[ben3],冊|册[ce4],部[bu4]; see also 書經|书经 Book of History",
输,to lose; to transport; to donate; to enter (a password),
蔬菜,vegetables; produce; CL:種|种[zhong3],
舒畅,happy; entirely free from worry,
书法,calligraphy; handwriting; penmanship,
舒服,comfortable; feeling well,
疏忽,to neglect; to overlook; negligence; carelessness,
书籍,books; works,
书记,secretary; clerk; CL:個|个[ge4],
书架,bookshelf; CL:個|个[ge4],
书面,in writing; written (guarantee etc),
输入,to import; to input,
舒适,cozy; snug,
叔叔,father's younger brother; uncle; Taiwan pr. shu2 shu5; CL:個|个[ge4],
梳子,comb; CL:把[ba3],
熟练,practiced; proficient; skilled; skillful,
熟悉,to be familiar with; to know well,
数,to count; to enumerate; to criticize (i.e. enumerate shortcomings),
鼠标,mouse (computing),
属于,classified as; to belong to; to be part of,
竖,to erect; vertical; vertical stroke (in Chinese characters),
束,to bind; to tie; bundle; cluster; restraint,
树,tree; CL:棵[ke1],
数额,amount; sum of money; fixed number,
束缚,to bind; to restrict; to tie; to commit; fetters,
数据,data; numbers; digital; also written 數據|数据,
树立,to set up; to establish,
数量,amount; quantity; CL:個|个[ge4],
数码,number; numerals; figures; digital; amount; numerical code,
数目,amount; number,
数学,mathematics; mathematical,
数字,numeral; digit; number; figure; amount; digital (electronics etc); CL:個|个[ge4],
刷牙,to brush teeth,
耍,to play with; to juggle,
摔,to throw down; to fall; to drop and break,
衰老,to age; to deteriorate with age; old and weak,
衰退,to decline; to fall; to drop; to falter; a decline; recession (in economics),
甩,to throw; to fling; to swing; to leave behind; to throw off,
帅,handsome; graceful; smart; commander in chief,
率领,lead; command; head,
涮火锅,"to instant-boil (mutton, beef, vegetables, etc.)",
双,two; double; pair; both,
双胞胎,twin; CL:對|对[dui4],
双方,bilateral; both sides; both parties involved,
爽快,refreshed; rejuvenated; frank and straightforward,
水,water; river; liquid; beverage; additional charges or income; (of clothes) classifier for number of washes,
水果,fruit; CL:個|个[ge4],
水利,water conservancy; irrigation works,
水龙头,faucet; tap,
水泥,cement; CL:袋[dai4],
水平,level (of achievement etc); standard; horizontal,
税,taxes; duties,
睡觉,to go to bed; to go to sleep,
顺便,conveniently; in passing; without much extra effort,
顺利,smoothly; without a hitch,
顺序,sequence; order,
说不定,can't say for sure; maybe,
说服,to persuade; to convince; to talk sb over; Taiwan pr. shui4 fu2,
说话,to speak; to say; to talk; to gossip; to tell stories; talk; word,
说明,to explain; to illustrate; explanation; directions; caption; CL:個|个[ge4],
硕士,master's degree; learned person,
撕,to tear,
丝绸,silk cloth; silk,
司法,judicial; (administration of) justice,
丝毫,the slightest amount or degree; a bit,
司机,chauffeur; driver; CL:個|个[ge4],
思考,to reflect on; to ponder over,
司令,commanding officer,
思念,think of; long for; miss,
私人,private (citizen); private,
思索,think deeply; ponder,
思维,(line of) thought; thinking,
斯文,refined; educate; cultured; intellectual; polite; gentle,
思想,thought; thinking; idea; ideology; CL:個|个[ge4],
思绪,train of thought; emotional state; mood; feeling,
私自,private; personal; secretly; without explicit approval,
死,to die; impassable; uncrossable; inflexible; rigid; extremely,
死亡,death; deadly,
四,four; 4,
似乎,apparently; to seem; to appear; as if; seemingly,
寺庙,temple; monastery; shrine,
肆无忌惮,absolutely unrestrained; unbridled; without the slightest scruple,
饲养,to raise; to rear,
四肢,the four limbs of the body,
耸,to excite; to raise up; to shrug; high; lofty; towering,
送,to deliver; to carry; to give (as a present); to present (with); to see off; to send,
艘,classifier for ships; Taiwan pr. sao1,
搜索,to search; to look for sth; to scour (search meticulously); to look sth up; internet search; database search,
苏醒,to wake up; to regain consciousness,
俗话,common saying; proverb,
速度,speed; rate; velocity; CL:個|个[ge4],
塑料袋,plastic bag,
宿舍,dormitory; dorm room; living quarters; hostel; CL:間|间[jian1],
素食主义,vegetarianism,
诉讼,lawsuit,
塑造,to model; to mould; plastic (arts); flexible; to portray (in sculpture or in words),
素质,inner quality; basic essence; change over time,
酸,sour; sore; ache; acid,
算,regard as; to figure; to calculate; to compute,
算了,let it be; let it pass; forget about it,
算数,to count numbers; to keep to one's word; to hold (i.e. to remain valid); to count (i.e. to be important),
虽然,although; even though; even if,
随便,as one wishes; as one pleases; at random; negligent; casual; wanton,
随即,immediately; presently; following which,
随身,to (carry) on one's person; to (take) with one,
随时,at any time,
随手,conveniently; without extra trouble; while doing it; in passing,
随意,as one wishes; according to one's wishes; at will; voluntary; conscious,
随着,along with; in the wake of; following,
岁,classifier for years (of age); year; year (of crop harvests),
碎,to break down; to break into pieces; fragmentary,
隧道,tunnel,
岁月,years; passing of time,
孙子,grandson (paternal),
损坏,to damage; to injure,
损失,loss; damage; CL:個|个[ge4]; to lose; to damage,
缩短,to curtail; to cut down,
缩小,reduce; decrease,
所,"actually; place; classifier for houses, small buildings, institutions etc; that which; particle introducing a relative clause or passive; CL:個|个[ge4]",
锁,to lock up; to lock; CL:把[ba3],
索赔,to ask for compensation; to claim damages; claim for damages,
所谓,so-called; what is called,
索性,you might as well (do it); simply; just,
所以,therefore; as a result; so,
所有,all; to have; to possess; to own,
他,he or him; (used for either sex when the sex is unknown or unimportant); (used before sb's name for emphasis); (used as a meaningless mock object); other; another,
她,she,
它,it,
塌,collapse,
踏实,practical; down-to-earth; realistic; firmly based; steadfast; to have peace of mind; free from anxiety,
塔,pagoda; tower; minaret; stupa (abbr. loanword from Sanskrit tapo); CL:座[zuo4],
台,desk; platform; stage; terrace; stand; support; desk; station; broadcasting station; classifier for vehicles or machines; Taiwan (abbr.),
抬,to lift; to raise; (of two or more persons) to carry,
台风,hurricane; typhoon,
台阶,flight of steps (leading up to a house); step (over obstacle); bench; fig. way out of an embarrassing situation,
太,highest; greatest; too (much); very; extremely,
泰斗,leading scholar of his time; magnate,
态度,manner; bearing; attitude; approach; CL:個|个[ge4],
太极拳,"shadowboxing or Taiji, T'aichi or T'aichichuan; traditional form of physical exercise or relaxation; a martial art",
